arc	type	trial_set	pos	date	huge	pattern	locale	heading_rad	species	predator	id	video
35	bar	L10	4	29/06/2015	0	bar 35	Lund	-0.29701	Sp	0	L3	NA
35	bar	L11	1	29/06/2015	0	bar 35	Lund	13.954	Sp	0	L1	NA
35	bar	L11	2	29/06/2015	0	bar 35	Lund	-0.67141	Sp	0	L1	NA
35	bar	L11	3	29/06/2015	0	bar 35	Lund	-13.047	Sp	0	L1	NA
35	bar	L11	4	29/06/2015	0	bar 35	Lund	-24.239	Sp	0	L1	NA
35	bar	L12	1	29/06/2015	0	bar 35	Lund	0.38847	Sp	0	L2	NA
35	bar	L12	2	29/06/2015	0	bar 35	Lund	22.327	Sp	0	L2	NA
35	bar	L13	1	29/06/2015	0	bar 35	Lund	-1.061	Sp	0	L4	NA
35	bar	L13	2	29/06/2015	0	bar 35	Lund	-25.107	Sp	0	L4	NA
35	bar	L13	3	29/06/2015	0	bar 35	Lund	1.819	Sp	0	L4	NA
35	bar	L13	4	29/06/2015	0	bar 35	Lund	-0.39786	Sp	0	L4	NA
40	bar	L14	1	10/07/2015	0	bar 40	Lund	-0.68019	Sp	0	L5	NA
40	bar	L14	2	10/07/2015	0	bar 40	Lund	0.2345	Sp	0	L5	NA
40	bar	L14	3	10/07/2015	0	bar 40	Lund	-22.395	Sp	0	L5	NA
40	bar	L14	4	10/07/2015	0	bar 40	Lund	-0.15321	Sp	0	L5	NA
40	bar	L15	1	10/07/2015	0	bar 40	Lund	-24.684	Sp	0	L4	NA
40	bar	L15	2	10/07/2015	0	bar 40	Lund	-0.20162	Sp	0	L4	NA
40	bar	L15	4	10/07/2015	0	bar 40	Lund	19.266	Sp	0	L4	NA
40	bar	L16	1	10/07/2015	0	bar 40	Lund	26.114	Sp	0	L4	NA
40	bar	L16	2	10/07/2015	0	bar 40	Lund	-20.435	Sp	0	L1	NA
40	bar	L16	3	10/07/2015	0	bar 40	Lund	0.82286	Sp	0	L1	NA
40	bar	L16	4	10/07/2015	0	bar 40	Lund	-0.83523	Sp	0	L1	NA
40	bar	L16	1	10/07/2015	0	bar 40	Lund	22.711	Sp	0	L1	NA
40	bar	L17	2	10/07/2015	0	bar 40	Lund	0.91725	Sp	0	L3	NA
40	bar	L17	3	10/07/2015	0	bar 40	Lund	-15.252	Sp	0	L3	NA
40	bar	L17	4	10/07/2015	0	bar 40	Lund	0.91102	Sp	0	L3	NA
50	bar	L18	1	06/07/2015	0	bar 50	Lund	0.39184	Sp	0	L5	NA
50	bar	L18	2	06/07/2015	0	bar 50	Lund	-0.96785	Sp	0	L5	NA
50	bar	L18	3	06/07/2015	0	bar 50	Lund	-29.449	Sp	0	L5	NA
50	bar	L18	4	06/07/2015	0	bar 50	Lund	0.74954	Sp	0	L5	NA
50	bar	L19	1	06/07/2015	0	bar 50	Lund	3.106	Sp	0	L4	NA
50	bar	L19	2	06/07/2015	0	bar 50	Lund	0.18538	Sp	0	L4	NA
50	bar	L19	3	06/07/2015	0	bar 50	Lund	0.51398	Sp	0	L4	NA
50	bar	L19	4	06/07/2015	0	bar 50	Lund	12.656	Sp	0	L4	NA
50	bar	L20	1	06/07/2015	0	bar 50	Lund	-26.221	Sp	0	L1	NA
50	bar	L20	2	06/07/2015	0	bar 50	Lund	1.144	Sp	0	L1	NA
50	bar	L20	3	06/07/2015	0	bar 50	Lund	23.777	Sp	0	L1	NA
50	bar	L21	1	25/06/2015	0	bar 50	Lund	28.836	Sp	0	L5	NA
50	bar	L21	2	25/06/2015	0	bar 50	Lund	13.213	Sp	0	L5	NA
50	bar	L21	3	25/06/2015	0	bar 50	Lund	0.26718	Sp	0	L5	NA
50	bar	L21	4	25/06/2015	0	bar 50	Lund	0.1283	Sp	0	L5	NA
50	bar	L21	1	25/06/2015	0	bar 50	Lund	0.64219	Sp	0	L3	NA
50	bar	L22	2	25/06/2015	0	bar 50	Lund	14.709	Sp	0	L3	NA
50	bar	L22	3	25/06/2015	0	bar 50	Lund	-0.47079	Sp	0	L3	NA
50	bar	L22	4	25/06/2015	0	bar 50	Lund	-0.3051	Sp	0	L3	NA
50	bar	L22	1	25/06/2015	0	bar 50	Lund	-19.191	Sp	0	L2	NA
50	bar	L23	2	25/06/2015	0	bar 50	Lund	-0.11228	Sp	0	L2	NA
50	bar	L23	3	25/06/2015	0	bar 50	Lund	-0.058506	Sp	0	L2	NA
50	bar	L23	4	25/06/2015	0	bar 50	Lund	-18.196	Sp	0	L2	NA
50	bar	L23	1	25/06/2015	0	bar 50	Lund	2.491	Sp	0	L1	NA
50	bar	L24	2	25/06/2015	0	bar 50	Lund	-24.498	Sp	0	L1	NA
50	bar	L24	3	25/06/2015	0	bar 50	Lund	0.60398	Sp	0	L1	NA
50	bar	L24	4	25/06/2015	0	bar 50	Lund	-1.719	Sp	0	L1	NA
50	bar	L24	1	25/06/2015	0	bar 50	Lund	23.492	Sp	0	L4	NA
50	bar	L25	2	25/06/2015	0	bar 50	Lund	0.44875	Sp	0	L4	NA
50	bar	L25	3	25/06/2015	0	bar 50	Lund	-14.346	Sp	0	L4	NA
50	bar	L25	4	25/06/2015	0	bar 50	Lund	0.14828	Sp	0	L4	NA
15	bar	L26	1	30/06/2015	0	bar 15	Lund	-0.11534	Sp	0	L5	NA
15	bar	L26	2	30/06/2015	0	bar 15	Lund	20.282	Sp	0	L5	NA
15	bar	L26	3	30/06/2015	0	bar 15	Lund	29.106	Sp	0	L5	NA
15	bar	L26	4	30/06/2015	0	bar 15	Lund	0.40508	Sp	0	L5	NA
15	bar	L27	1	30/06/2015	0	bar 15	Lund	1.245	Sp	0	L3	NA
15	bar	L27	2	30/06/2015	0	bar 15	Lund	26.589	Sp	0	L3	NA
15	bar	L27	3	30/06/2015	0	bar 15	Lund	14.251	Sp	0	L3	NA
15	bar	L27	4	30/06/2015	0	bar 15	Lund	23.407	Sp	0	L3	NA
15	bar	L28	1	30/06/2015	0	bar 15	Lund	20.203	Sp	0	L1	NA
15	bar	L28	2	30/06/2015	0	bar 15	Lund	13.309	Sp	0	L1	NA
15	bar	L28	3	30/06/2015	0	bar 15	Lund	22.041	Sp	0	L1	NA
15	bar	L28	4	30/06/2015	0	bar 15	Lund	30.446	Sp	0	L1	NA
15	bar	L29	1	30/06/2015	0	bar 15	Lund	-27.656	Sp	0	L2	NA
15	bar	L29	2	30/06/2015	0	bar 15	Lund	-20.298	Sp	0	L4	NA
15	bar	L29	3	30/06/2015	0	bar 15	Lund	-11.007	Sp	0	L4	NA
15	bar	L29	4	30/06/2015	0	bar 15	Lund	-0.30104	Sp	0	L4	NA
50	bar	L30	1	20/08/2015	0	bar 50	Lund	23.998	Sp	1	L5	NA
50	bar	L30	2	20/08/2015	0	bar 50	Lund	-30.497	Sp	1	L5	NA
50	bar	L30	3	20/08/2015	0	bar 50	Lund	0.44997	Sp	1	L5	NA
50	bar	L30	4	20/08/2015	0	bar 50	Lund	0.38526	Sp	1	L5	NA
50	bar	L31	1	20/08/2015	0	bar 50	Lund	26.864	Sp	1	L1	NA
50	bar	L31	2	20/08/2015	0	bar 50	Lund	-16.857	Sp	1	L1	NA
50	bar	L31	3	20/08/2015	0	bar 50	Lund	-2.643	Sp	1	L1	NA
50	bar	L31	4	20/08/2015	0	bar 50	Lund	-29.647	Sp	1	L1	NA
50	bar	L32	1	20/08/2015	0	bar 50	Lund	-31.359	Sp	1	L4	NA
50	bar	L32	2	20/08/2015	0	bar 50	Lund	-2.964	Sp	1	L4	NA
50	bar	L32	3	20/08/2015	0	bar 50	Lund	30.322	Sp	1	L4	NA
50	bar	L32	4	20/08/2015	0	bar 50	Lund	-0.22328	Sp	1	L4	NA
50	bar	L33	1	21/08/2015	0	bar 50	Lund	0.23463	Sp	1	L4	NA
50	bar	L33	2	21/08/2015	0	bar 50	Lund	22.998	Sp	1	L4	NA
50	bar	L33	3	21/08/2015	0	bar 50	Lund	-0.73737	Sp	1	L4	NA
50	bar	L33	4	21/08/2015	0	bar 50	Lund	-24.717	Sp	1	L4	NA
50	bar	L34	1	21/08/2015	0	bar 50	Lund	-1.818	Sp	1	L1	NA
50	bar	L34	2	21/08/2015	0	bar 50	Lund	-3.121	Sp	1	L1	NA
50	bar	L34	3	21/08/2015	0	bar 50	Lund	-30.331	Sp	1	L1	NA
50	bar	L34	4	21/08/2015	0	bar 50	Lund	2.526	Sp	1	L1	NA
50	bar	L35	1	24/08/2015	0	bar 50	Lund	28.434	Sp	1	L5	NA
50	bar	L35	2	24/08/2015	0	bar 50	Lund	-0.13012	Sp	1	L5	NA
50	bar	L35	3	24/08/2015	0	bar 50	Lund	-0.39677	Sp	1	L5	NA
50	bar	L35	4	24/08/2015	0	bar 50	Lund	-20.892	Sp	1	L5	NA
50	bar	L36	1	24/08/2015	0	bar 50	Lund	-1.702	Sp	1	L1	NA
50	bar	L36	2	24/08/2015	0	bar 50	Lund	20.531	Sp	1	L1	NA
50	bar	L36	3	24/08/2015	0	bar 50	Lund	29.485	Sp	1	L1	NA
50	bar	L36	3	24/08/2015	0	bar 50	Lund	-20.967	Sp	1	L1	NA
50	bar	L37	1	24/08/2015	0	bar 50	Lund	-13.726	Sp	1	L4	NA
50	bar	L37	2	24/08/2015	0	bar 50	Lund	-18.878	Sp	1	L4	NA
50	bar	L37	3	24/08/2015	0	bar 50	Lund	-30.394	Sp	1	L4	NA
50	bar	L37	4	24/08/2015	0	bar 50	Lund	0.25237	Sp	1	L4	NA
50	bar	L38	1	24/08/2015	0	bar 50	Lund	1.454	Sp	1	L2	NA
50	bar	L38	2	24/08/2015	0	bar 50	Lund	-16.768	Sp	1	L2	NA
50	bar	L38	3	24/08/2015	0	bar 50	Lund	17.025	Sp	1	L2	NA
50	bar	L38	4	24/08/2015	0	bar 50	Lund	11.804	Sp	1	L2	NA
60	bar	L39	1	23/06/2015	0	bar 60	Lund	0.29966	Sp	0	L1	NA
60	bar	L39	2	23/06/2015	0	bar 60	Lund	-0.09625	Sp	0	L2	NA
60	bar	L39	3	23/06/2015	0	bar 60	Lund	15.142	Sp	0	L3	NA
60	bar	L39	4	23/06/2015	0	bar 60	Lund	12.551	Sp	0	L4	NA
60	bar	L40	1	23/06/2015	0	bar 60	Lund	-13.067	Sp	0	L1	NA
60	bar	L40	2	23/06/2015	0	bar 60	Lund	-0.42245	Sp	0	L2	NA
60	bar	L40	3	23/06/2015	0	bar 60	Lund	18.627	Sp	0	L3	NA
60	bar	L40	4	23/06/2015	0	bar 60	Lund	-29.233	Sp	0	L4	NA
60	bar	L41	1	24/06/2015	0	bar 60	Lund	-21.093	Sp	0	L1	NA
60	bar	L41	2	24/06/2015	0	bar 60	Lund	-27.007	Sp	0	L2	NA
60	bar	L41	3	24/06/2015	0	bar 60	Lund	1.639	Sp	0	L3	NA
60	bar	L41	4	24/06/2015	0	bar 60	Lund	-0.52521	Sp	0	L4	NA
60	bar	L42	1	24/06/2015	0	bar 60	Lund	25.047	Sp	0	L1	NA
60	bar	L42	2	24/06/2015	0	bar 60	Lund	-28.479	Sp	0	L2	NA
60	bar	L42	3	24/06/2015	0	bar 60	Lund	0.19637	Sp	0	L3	NA
60	bar	L42	4	24/06/2015	0	bar 60	Lund	-0.41095	Sp	0	L4	NA
60	bar	L43	1	24/06/2015	0	bar 60	Lund	20.436	Sp	0	L1	NA
60	bar	L43	2	24/06/2015	0	bar 60	Lund	21.723	Sp	0	L2	NA
60	bar	L43	3	24/06/2015	0	bar 60	Lund	-25.936	Sp	0	L3	NA
60	bar	L43	4	24/06/2015	0	bar 60	Lund	-0.30708	Sp	0	L4	NA
50	bar	L44	1	19/08/2015	0	bar 50	Lund	-0.75026	Sp	1	L4	NA
50	bar	L44	2	19/08/2015	0	bar 50	Lund	-2.282	Sp	1	L4	NA
50	bar	L44	3	19/08/2015	0	bar 50	Lund	22.292	Sp	1	L4	NA
50	bar	L44	4	19/08/2015	0	bar 50	Lund	11.977	Sp	1	L4	NA
40	bar	L45	1	26/06/2015	0	bar 40	Lund	16.986	Sp	0	L4	NA
40	bar	L45	2	26/06/2015	0	bar 40	Lund	-27.431	Sp	0	L4	NA
40	bar	L45	3	26/06/2015	0	bar 40	Lund	-28.897	Sp	0	L4	NA
40	bar	L45	4	26/06/2015	0	bar 40	Lund	-21.117	Sp	0	L4	NA
40	bar	L46	1	26/06/2015	0	bar 40	Lund	0.86479	Sp	0	L5	NA
40	bar	L46	2	26/06/2015	0	bar 40	Lund	-28.468	Sp	0	L5	NA
40	bar	L46	3	26/06/2015	0	bar 40	Lund	-0.34944	Sp	0	L5	NA
40	bar	L46	4	26/06/2015	0	bar 40	Lund	-14.478	Sp	0	L5	NA
40	bar	L47	1	26/06/2015	0	bar 40	Lund	-14.317	Sp	0	L3	NA
40	bar	L47	2	26/06/2015	0	bar 40	Lund	17.559	Sp	0	L3	NA
40	bar	L47	3	26/06/2015	0	bar 40	Lund	-29.342	Sp	0	L3	NA
40	bar	L47	4	26/06/2015	0	bar 40	Lund	16.638	Sp	0	L3	NA
40	bar	L48	1	26/06/2015	0	bar 40	Lund	0.97566	Sp	0	L2	NA
40	bar	L48	2	26/06/2015	0	bar 40	Lund	0.29776	Sp	0	L2	NA
40	bar	L48	3	26/06/2015	0	bar 40	Lund	-0.43693	Sp	0	L2	NA
60	bar	L49	1	22/06/2015	0	bar 60	Lund	25.673	Sp	0	L4	NA
60	bar	L49	3	22/06/2015	0	bar 60	Lund	24.199	Sp	0	L4	NA
60	bar	L49	4	22/06/2015	0	bar 60	Lund	0.42327	Sp	0	L4	NA
50	bar	L50	1	15/07/2015	0	bar 50	Lund	-31.183	Sp	0	L3	NA
50	bar	L50	2	15/07/2015	0	bar 50	Lund	29.036	Sp	0	L3	NA
50	bar	L50	3	15/07/2015	0	bar 50	Lund	-0.11029	Sp	0	L3	NA
50	bar	L50	4	15/07/2015	0	bar 50	Lund	-0.91712	Sp	0	L3	NA
50	bar	L51	1	15/07/2015	0	bar 50	Lund	-24.575	Sp	0	L5	NA
50	bar	L51	2	15/07/2015	0	bar 50	Lund	-14.733	Sp	0	L5	NA
50	bar	L51	3	15/07/2015	0	bar 50	Lund	27.898	Sp	0	L5	NA
50	bar	L51	4	15/07/2015	0	bar 50	Lund	-0.73628	Sp	0	L5	NA
60	DoG	L52	1	20/07/2015	0	dog 60	Lund	-22.492	Sp	0	L5	NA
60	DoG	L52	2	20/07/2015	0	dog 60	Lund	28.556	Sp	0	L5	NA
60	DoG	L52	3	20/07/2015	0	dog 60	Lund	26.717	Sp	0	L5	NA
60	DoG	L52	4	20/07/2015	0	dog 60	Lund	0.63146	Sp	0	L5	NA
60	DoG	L53	1	20/07/2015	0	dog 60	Lund	19.873	Sp	0	L1	NA
60	DoG	L53	2	20/07/2015	0	dog 60	Lund	-21.716	Sp	0	L1	NA
60	DoG	L53	3	20/07/2015	0	dog 60	Lund	0.95889	Sp	0	L1	NA
60	DoG	L53	4	20/07/2015	0	dog 60	Lund	20.803	Sp	0	L1	NA
60	DoG	L54	1	20/07/2015	0	dog 60	Lund	19.581	Sp	0	L3	NA
60	DoG	L54	2	20/07/2015	0	dog 60	Lund	-19.226	Sp	0	L3	NA
60	DoG	L54	3	20/07/2015	0	dog 60	Lund	-0.29713	Sp	0	L3	NA
60	DoG	L54	4	20/07/2015	0	dog 60	Lund	-20.041	Sp	0	L3	NA
60	DoG	L55	1	20/07/2015	0	dog 60	Lund	23.697	Sp	0	L4	NA
60	DoG	L55	2	20/07/2015	0	dog 60	Lund	15.152	Sp	0	L4	NA
60	DoG	L55	3	20/07/2015	0	dog 60	Lund	-0.41188	Sp	0	L4	NA
60	DoG	L55	4	20/07/2015	0	dog 60	Lund	-26.349	Sp	0	L4	NA
60	DoG	L56	1	20/07/2015	0	dog 60	Lund	16.745	Sp	0	L2	NA
60	DoG	L56	2	20/07/2015	0	dog 60	Lund	-0.58543	Sp	0	L2	NA
60	DoG	L56	3	20/07/2015	0	dog 60	Lund	0.8331	Sp	0	L2	NA
60	DoG	L56	4	20/07/2015	0	dog 60	Lund	-13.615	Sp	0	L2	NA
35	DoG	L57	1	21/07/2015	0	dog 35	Lund	0.044601	Sp	0	L5	NA
35	DoG	L57	2	21/07/2015	0	dog 35	Lund	10.797	Sp	0	L5	NA
35	DoG	L57	3	21/07/2015	0	dog 35	Lund	23.378	Sp	0	L5	NA
35	DoG	L57	4	21/07/2015	0	dog 35	Lund	0.028386	Sp	0	L5	NA
35	DoG	L58	1	21/07/2015	0	dog 35	Lund	30.147	Sp	0	L1	NA
35	DoG	L58	2	21/07/2015	0	dog 35	Lund	13.939	Sp	0	L1	NA
35	DoG	L58	3	21/07/2015	0	dog 35	Lund	17.001	Sp	0	L1	NA
35	DoG	L58	4	21/07/2015	0	dog 35	Lund	-11.199	Sp	0	L1	NA
35	DoG	L59	1	21/07/2015	0	dog 35	Lund	0.7397	Sp	0	L4	NA
35	DoG	L59	2	21/07/2015	0	dog 35	Lund	12.715	Sp	0	L4	NA
35	DoG	L59	3	21/07/2015	0	dog 35	Lund	20.696	Sp	0	L4	NA
35	DoG	L59	4	21/07/2015	0	dog 35	Lund	-2.283	Sp	0	L4	NA
35	DoG	L60	1	21/07/2015	0	dog 35	Lund	-0.72796	Sp	0	L2	NA
35	DoG	L60	2	21/07/2015	0	dog 35	Lund	-22.269	Sp	0	L2	NA
35	DoG	L60	3	21/07/2015	0	dog 35	Lund	-23.173	Sp	0	L2	NA
35	DoG	L60	4	21/07/2015	0	dog 35	Lund	0.87828	Sp	0	L2	NA
35	DoG	L61	1	21/07/2015	0	dog 35	Lund	-26.364	Sp	0	L3	NA
35	DoG	L61	2	21/07/2015	0	dog 35	Lund	-2.676	Sp	0	L3	NA
35	DoG	L61	3	21/07/2015	0	dog 35	Lund	-0.77182	Sp	0	L3	NA
35	DoG	L61	4	21/07/2015	0	dog 35	Lund	0.029351	Sp	0	L3	NA
